Original Entry Date,Task,Description,Employee Number,Employee Name,Expense Comment,Quantity Reg,Cost Reg,Billing Price Reg,Open Billing Price,Billing Price Inv,Closed,Origin,Entry Type,Activity Number
20/06/2024,400,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,168643,Bel Martynov,,4.8,86.73,0,0,0,true,Time Sheet,Registration,750
08/05/2024,700,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,165223,Colleen Vannah,,3.4,130.84,0,0,0,true,Time Sheet,Registration,750
25/05/2023,200,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.",164119,Kelcy Kadar,,2.4,564.53,0,0,0,true,Time Sheet,Registration,750
14/09/2023,100,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",163021,Henrietta Hume,,8.9,21.29,0,0,0,true,Time Sheet,Registration,750
24/02/2024,200,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",166143,Zelig Gittins,,5.8,280.87,0,0,0,true,Time Sheet,Registration,750
05/05/2023,100,Duis bibendum.,169281,Karalee Stokell,,3.1,136.0,0,0,0,true,Time Sheet,Registration,750
23/09/2023,700,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",165675,Bernhard Drepp,,7.4,981.92,0,0,0,true,Time Sheet,Registration,750
30/01/2024,100,Sed sagittis.,164397,Mallory Bangley,,7.0,117.89,0,0,0,true,Time Sheet,Registration,750
09/02/2024,400,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",162638,Woodrow Mealing,,5.3,953.08,0,0,0,true,Time Sheet,Registration,750
14/02/2024,100,Morbi ut odio.,166498,Catie Bleythin,,10.2,96.57,0,0,0,true,Time Sheet,Registration,750
04/02/2024,700,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",160053,Halimeda Juorio,,9.9,326.19,0,0,0,true,Time Sheet,Registration,750
19/04/2024,200,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,161868,Kele Vanini,,4.9,384.74,0,0,0,true,Time Sheet,Registration,750
19/05/2023,100,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",163944,Jehanna Arrington,,5.3,226.27,0,0,0,true,Time Sheet,Registration,750
21/05/2023,700,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",163740,Stephanie Beran,,10.0,336.31,0,0,0,true,Time Sheet,Registration,750
28/01/2024,100,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero.",165625,Brena Avrashin,,2.8,924.29,0,0,0,true,Time Sheet,Registration,750
12/02/2024,200,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",162914,Sydney Bindley,,6.4,196.42,0,0,0,true,Time Sheet,Registration,750
25/07/2024,100,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero.",160943,Demetria Francescozzi,,5.3,547.25,0,0,0,true,Time Sheet,Registration,750
24/06/2023,100,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",167505,Elita Benettini,,0.9,164.76,0,0,0,true,Time Sheet,Registration,750
14/11/2023,400,Duis ac nibh.,162310,Gonzales Bradly,,4.6,347.48,0,0,0,true,Time Sheet,Registration,750
25/05/2024,700,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.,168900,Fielding Hallsworth,,10.1,744.45,0,0,0,true,Time Sheet,Registration,750
08/05/2024,400,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",164276,Aleda Buttler,,5.4,816.96,0,0,0,true,Time Sheet,Registration,750
01/07/2024,400,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",163009,Stanislaw McNeigh,,6.3,512.53,0,0,0,true,Time Sheet,Registration,750
13/03/2024,700,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",164496,Ofilia Bayman,,2.5,626.64,0,0,0,true,Time Sheet,Registration,750
03/05/2024,400,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",164020,Prisca Sowood,,3.4,717.98,0,0,0,true,Time Sheet,Registration,750
18/11/2023,400,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",164842,Darelle Moysey,,8.9,177.8,0,0,0,true,Time Sheet,Registration,750
30/03/2024,200,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,164532,Henriette Blasiak,,8.1,678.89,0,0,0,true,Time Sheet,Registration,750
30/12/2023,100,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.",164971,Ellene Huntly,,2.2,970.43,0,0,0,true,Time Sheet,Registration,750
09/10/2023,700,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",161838,Kermie Dymidowicz,,4.3,388.54,0,0,0,true,Time Sheet,Registration,750
25/12/2023,400,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.,163608,Aimil Raraty,,9.2,543.55,0,0,0,true,Time Sheet,Registration,750
18/11/2023,100,"Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",169534,Joann Priddie,,9.6,519.43,0,0,0,true,Time Sheet,Registration,750
20/09/2023,700,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",166028,Mikey Beaulieu,,0.5,861.26,0,0,0,true,Time Sheet,Registration,750
06/09/2023,700,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",169001,Carlen Balma,,8.3,370.84,0,0,0,true,Time Sheet,Registration,750
27/05/2023,100,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",167467,Maurizia Templman,,10.8,824.03,0,0,0,true,Time Sheet,Registration,750
02/10/2023,700,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",162485,Elly Martina,,7.2,417.01,0,0,0,true,Time Sheet,Registration,750
11/06/2023,400,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",166604,Bart Pirnie,,10.2,48.49,0,0,0,true,Time Sheet,Registration,750
18/05/2024,100,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",167525,Clywd Langridge,,7.2,434.96,0,0,0,true,Time Sheet,Registration,750
26/02/2024,700,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",169905,Robinet Ramelot,,6.3,94.79,0,0,0,true,Time Sheet,Registration,750
01/01/2024,200,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",164581,Carlota Maliphant,,8.3,592.78,0,0,0,true,Time Sheet,Registration,750
26/02/2024,200,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",169907,Caspar Wiltshire,,1.1,550.34,0,0,0,true,Time Sheet,Registration,750
12/07/2024,100,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",163040,Muire Skillitt,,7.5,664.2,0,0,0,true,Time Sheet,Registration,750
30/04/2024,700,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.",165745,Venus Vasyaev,,4.4,849.34,0,0,0,true,Time Sheet,Registration,750
01/03/2024,200,Aenean lectus.,162697,Barton Hanson,,6.4,314.98,0,0,0,true,Time Sheet,Registration,750
12/05/2023,400,Sed ante.,161905,Kittie Pettifer,,7.1,514.33,0,0,0,true,Time Sheet,Registration,750
12/06/2023,700,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",161874,Calley Simmans,,9.3,360.85,0,0,0,true,Time Sheet,Registration,750
02/04/2023,700,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,164284,Kimbell Brightling,,9.1,296.96,0,0,0,true,Time Sheet,Registration,750
10/05/2024,100,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,168242,Ingeborg Markussen,,5.3,354.61,0,0,0,true,Time Sheet,Registration,750
09/04/2023,400,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",165785,Kasey Cota,,10.4,291.9,0,0,0,true,Time Sheet,Registration,750
15/10/2023,200,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,169104,Ladonna Burnell,,2.9,967.23,0,0,0,true,Time Sheet,Registration,750
14/06/2024,400,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,165527,Lynnette Cahalan,,7.1,753.88,0,0,0,true,Time Sheet,Registration,750
12/07/2023,700,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",161162,Asia Chat,,10.8,688.37,0,0,0,true,Time Sheet,Registration,750
25/04/2023,200,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",167144,Marlin Boller,,10.0,841.19,0,0,0,true,Time Sheet,Registration,750
09/07/2023,400,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,163697,Christian Stebbings,,9.3,974.24,0,0,0,true,Time Sheet,Registration,750
31/10/2023,700,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",166432,Petrina Quinnette,,1.9,599.52,0,0,0,true,Time Sheet,Registration,750
